x,y,CHM.S,Slope.S,DistRoad.S,Height,Orientation,BHG,YCASC,Rat
574414.3066,8848158.287,-0.411879318,0.315681765,-0.91665346,B,Horizontal,1,1,1
574484.3066,8848158.287,-0.708371052,0.229862145,0,B,Horizontal,1,1,1
574554.3066,8848158.287,-0.028464017,0.281273089,0,B,Horizontal,1,1,1
574624.3066,8848158.287,-0.03519342,0.356084971,0,B,Horizontal,1,1,1
574694.3066,8848158.287,-0.36799611,0.371805085,-0.91665346,B,Horizontal,1,1,1
574764.3066,8848158.287,-0.313846954,0.386992447,-0.91665346,B,Horizontal,1,1,1
574834.3066,8848158.287,0.424218164,0.529094539,-0.82305302,B,Horizontal,1,1,1
574904.3066,8848158.287,0.314432778,0.76513175,-0.690682015,B,Horizontal,1,1,1
574974.3066,8848158.287,-1.138741162,0.917245954,-0.690682015,B,Horizontal,1,1,1
575044.3066,8848158.287,-0.018692025,0.886054701,-0.690682015,B,Horizontal,1,1,1
575114.3066,8848158.287,-0.566130392,0.864918202,-0.690682015,B,Horizontal,1,1,1
575184.3066,8848158.287,-0.465632713,0.860192071,-0.63733737,B,Horizontal,1,1,1
575254.3066,8848158.287,0.101633068,0.830384489,-0.503481135,B,Horizontal,1,1,1
575324.3066,8848158.287,-0.178224111,0.783728011,-0.327873252,B,Horizontal,1,1,1
575394.3066,8848158.287,-0.590445811,0.746294353,-0.238739124,B,Horizontal,1,1,1
575464.3066,8848158.287,-1.131617487,0.69148455,-0.210920732,B,Horizontal,1,1,1
575534.3066,8848158.287,-0.89042276,0.523958631,-0.132049835,B,Horizontal,1,1,1
575604.3066,8848158.287,0.430109181,0.404866405,-0.012767729,B,Horizontal,1,1,1
575674.3066,8848158.287,-0.334614669,0.334932928,-0.012767729,B,Horizontal,1,1,1
575744.3066,8848158.287,-0.50875639,0.280004828,-0.012767729,B,Horizontal,1,1,1
575814.3066,8848158.287,-0.189739827,0.282664876,-0.132049835,B,Horizontal,1,1,1
575884.3066,8848158.287,0.289717136,0.255370431,-0.210920732,B,Horizontal,1,1,1
575954.3066,8848158.287,-0.093543431,0.15912108,-0.238739124,B,Horizontal,1,1,1
576024.3066,8848158.287,-0.322566315,-0.007950425,-0.238739124,B,Horizontal,1,1,1
576094.3066,8848158.287,-1.201111259,-0.216034988,-0.238739124,B,Horizontal,1,1,1
576164.3066,8848158.287,-0.636127047,-0.407446109,-0.210920732,B,Horizontal,1,1,1
576234.3066,8848158.287,-0.504209616,-0.556647679,-0.132049835,B,Horizontal,1,1,1
576304.3066,8848158.287,-0.845571726,-0.637342293,-0.012767729,B,Horizontal,1,1,1
576374.3066,8848158.287,-1.279450856,-0.573027682,0.135662636,B,Horizontal,1,1,1
576444.3066,8848158.287,-1.44122211,-0.201110426,0.213203766,B,Horizontal,1,1,1
576514.3066,8848158.287,-1.266808862,0.238119875,-0.012767729,B,Horizontal,1,1,1
576584.3066,8848158.287,-1.338853499,0.881669708,-0.238739124,B,Horizontal,1,1,1
576654.3066,8848158.287,-1.412291478,2.632741364,-0.46471057,B,Horizontal,1,1,1
576724.3066,8848158.287,-1.207975496,2.108951038,-0.690682015,B,Horizontal,1,1,1
576794.3066,8848158.287,-0.590270806,-0.297371194,-0.91665346,B,Horizontal,1,1,1
576864.3066,8848158.287,-0.871329585,-0.210457595,0,B,Horizontal,1,1,1
573714.3066,8848088.287,0,-0.701594866,-0.91665346,B,Horizontal,1,1,1
573784.3066,8848088.287,0,0.441998817,0,B,Horizontal,1,1,1
573854.3066,8848088.287,-1.523093416,1.745673367,-0.91665346,B,Horizontal,1,1,1
573924.3066,8848088.287,-0.843219485,1.599027129,0,B,Horizontal,1,1,1
573994.3066,8848088.287,-0.96003407,0.955363401,-0.91665346,B,Horizontal,1,1,1
574064.3066,8848088.287,-0.374624341,0.728193429,-0.690682015,B,Horizontal,1,1,1
574134.3066,8848088.287,-1.377209461,0.085170708,-0.82305302,B,Horizontal,1,1,1
574204.3066,8848088.287,-0.350406375,-0.25981408,-0.91665346,B,Horizontal,1,1,1
574274.3066,8848088.287,0.012293284,-0.246338734,-0.91665346,B,Horizontal,1,1,1
574344.3066,8848088.287,-1.096738557,-0.143130932,-0.91665346,B,Horizontal,1,1,1
574414.3066,8848088.287,-1.351401017,0.030905556,-0.82305302,B,Horizontal,1,1,1
574484.3066,8848088.287,-0.37569929,0.06601322,-0.91665346,B,Horizontal,1,1,1
574554.3066,8848088.287,-0.337367877,0.093061716,-0.91665346,B,Horizontal,1,1,1
574624.3066,8848088.287,-0.93984214,0.158764399,0,B,Horizontal,1,1,1
574694.3066,8848088.287,-0.588604635,0.191942503,0,B,Horizontal,1,1,1
574764.3066,8848088.287,0.123025667,0.216420499,0,B,Horizontal,1,1,1
574834.3066,8848088.287,-0.246437616,0.341871364,-0.91665346,B,Horizontal,1,1,1
574904.3066,8848088.287,-0.644368818,0.488449374,-0.91665346,B,Horizontal,1,1,1
574974.3066,8848088.287,-1.280394877,0.614964368,-0.91665346,B,Horizontal,1,1,1
575044.3066,8848088.287,-0.802494172,0.698722307,-0.91665346,B,Horizontal,1,1,1
575114.3066,8848088.287,0.511937713,0.654445264,-0.91665346,B,Horizontal,1,1,1
575184.3066,8848088.287,-0.068012465,0.632913293,-0.82305302,B,Horizontal,1,1,1
575254.3066,8848088.287,-1.337367912,0.644153501,-0.63733737,B,Horizontal,1,1,1
575324.3066,8848088.287,-0.265184129,0.666295255,-0.428040471,B,Horizontal,1,1,1
575394.3066,8848088.287,-0.148934916,0.688775808,-0.210920732,B,Horizontal,1,1,1
575464.3066,8848088.287,0.126408222,0.675133744,0.009607898,B,Horizontal,1,1,1
575534.3066,8848088.287,-0.177370103,0.671080122,0.074268601,B,Horizontal,1,1,1
575604.3066,8848088.287,-1.041181181,0.630532758,0.175003729,B,Horizontal,1,1,1
575674.3066,8848088.287,-0.00889102,0.496409709,-0.012767729,B,Horizontal,1,1,1
575744.3066,8848088.287,-0.237477972,0.37147509,-0.183909249,B,Horizontal,1,1,1
575814.3066,8848088.287,-1.332208901,0.321457719,-0.327873252,B,Horizontal,1,1,1
575884.3066,8848088.287,-0.085951093,0.25743789,-0.428040471,B,Horizontal,1,1,1
575954.3066,8848088.287,-0.396036282,0.152084842,-0.46471057,B,Horizontal,1,1,1
576024.3066,8848088.287,0.008870558,0.066600651,-0.46471057,B,Horizontal,1,1,1
576094.3066,8848088.287,-0.192635122,0.011683073,-0.46471057,B,Horizontal,1,1,1
576164.3066,8848088.287,-0.380253503,-0.051054739,-0.428040471,B,Horizontal,1,1,1
576234.3066,8848088.287,-0.318070127,-0.201808039,-0.327873252,B,Horizontal,1,1,1
576304.3066,8848088.287,-0.820448422,-0.394892934,-0.183909249,B,Horizontal,1,1,1
576374.3066,8848088.287,-1.013357486,-0.300081244,-0.012767729,B,Horizontal,1,1,1
576444.3066,8848088.287,-0.827894954,0.08420163,0.175003729,B,Horizontal,1,1,1
576514.3066,8848088.287,-1.281461643,0.576070696,-0.012767729,B,Horizontal,1,1,1
576584.3066,8848088.287,-1.474843089,0.953536664,-0.238739124,B,Horizontal,1,1,1
576654.3066,8848088.287,-1.301587364,2.265979412,-0.46471057,B,Horizontal,1,1,1
576724.3066,8848088.287,-0.8826132,1.858017121,-0.690682015,B,Horizontal,1,1,1
576794.3066,8848088.287,-1.494648929,-0.315114268,-0.91665346,B,Horizontal,1,1,1
576864.3066,8848088.287,-0.972052296,-0.527748169,0,B,Horizontal,1,1,1
573644.3066,8848018.287,-1.524452027,-0.531445523,-0.82305302,B,Horizontal,1,1,1
573714.3066,8848018.287,-1.518130983,-0.292674707,-0.91665346,B,Horizontal,1,1,1
573784.3066,8848018.287,-1.398939609,0.639803309,0,B,Horizontal,1,1,1
573854.3066,8848018.287,-1.319792312,1.711131262,0,B,Horizontal,1,1,1
573924.3066,8848018.287,-0.336417905,1.563335886,0,B,Horizontal,1,1,1
573994.3066,8848018.287,-0.686112543,0.980348564,-0.91665346,B,Horizontal,1,1,1
574064.3066,8848018.287,-0.814382586,0.613697069,-0.690682015,B,Horizontal,1,1,1
574134.3066,8848018.287,-0.105643116,-0.120207107,-0.91665346,B,Horizontal,1,1,1
574204.3066,8848018.287,0,-0.464556114,0,B,Horizontal,1,1,1
574274.3066,8848018.287,0,-0.383473835,0,B,Horizontal,1,1,1
574344.3066,8848018.287,0,-0.327944755,0,B,Horizontal,1,1,1
574414.3066,8848018.287,-1.476712533,-0.182882744,-0.91665346,B,Horizontal,1,1,1
574484.3066,8848018.287,-0.159310962,-0.053055621,-0.91665346,B,Horizontal,1,1,1
574554.3066,8848018.287,-0.032135209,0.034750026,-0.91665346,B,Horizontal,1,1,1
574624.3066,8848018.287,-0.498959105,0.085281578,-0.91665346,B,Horizontal,1,1,1
574694.3066,8848018.287,-1.330476337,0.094279081,-0.91665346,B,Horizontal,1,1,1
574764.3066,8848018.287,-0.549109004,0.123309613,0,B,Horizontal,1,1,1
574834.3066,8848018.287,-1.286974754,0.17481836,0,B,Horizontal,1,1,1
574904.3066,8848018.287,0.827716783,0.176111657,0,B,Horizontal,1,1,1
574974.3066,8848018.287,-0.242286602,0.205583191,0,B,Horizontal,1,1,1
575044.3066,8848018.287,0,0.35352974,0,B,Horizontal,1,1,1
575114.3066,8848018.287,-0.143092252,0.638239441,0,B,Horizontal,1,1,1
575184.3066,8848018.287,-0.405591052,0.78617306,-0.91665346,B,Horizontal,1,1,1
575254.3066,8848018.287,0.361078865,0.651690991,-0.690682015,B,Horizontal,1,1,1
575324.3066,8848018.287,-0.218698727,0.556269998,-0.46471057,B,Horizontal,1,1,1
575394.3066,8848018.287,-0.781476504,0.537644575,-0.238739124,B,Horizontal,1,1,1
575464.3066,8848018.287,-1.422150508,0.523606901,-0.012767729,B,Horizontal,1,1,1
575534.3066,8848018.287,-1.158897383,0.436928935,0.135662636,B,Horizontal,1,1,1
575604.3066,8848018.287,-1.105136548,0.266770754,-0.012767729,B,Horizontal,1,1,1
575674.3066,8848018.287,-1.076549603,0.073700783,-0.132049835,B,Horizontal,1,1,1
575744.3066,8848018.287,-0.967361576,-0.082852681,-0.327873252,B,Horizontal,1,1,1
575814.3066,8848018.287,-0.349579148,0.082314369,-0.503481135,B,Horizontal,1,1,1
575884.3066,8848018.287,0.134378466,0.494110607,-0.63733737,B,Horizontal,1,1,1
575954.3066,8848018.287,-0.177193053,0.788052893,-0.690682015,B,Horizontal,1,1,1
576024.3066,8848018.287,0.323099321,1.074412434,-0.690682015,B,Horizontal,1,1,1
576094.3066,8848018.287,-0.023984939,1.493277234,-0.690682015,B,Horizontal,1,1,1
576164.3066,8848018.287,-1.256554817,1.743937417,-0.63733737,B,Horizontal,1,1,1
576234.3066,8848018.287,-1.119940343,1.609063177,-0.503481135,B,Horizontal,1,1,1
576304.3066,8848018.287,-0.693540477,1.087602078,-0.327873252,B,Horizontal,1,1,1
576374.3066,8848018.287,-1.329997259,0.650545979,-0.132049835,B,Horizontal,1,1,1
576444.3066,8848018.287,-1.181825411,0.301692511,0.074268601,B,Horizontal,1,1,1
576514.3066,8848018.287,-1.223072948,0.380984024,-0.012767729,B,Horizontal,1,1,1
576584.3066,8848018.287,-1.093654309,0.724243798,-0.238739124,B,Horizontal,1,1,1
576654.3066,8848018.287,-1.270998559,1.974307892,-0.46471057,B,Horizontal,1,1,1
576724.3066,8848018.287,-1.461566912,1.849357179,-0.690682015,B,Horizontal,1,1,1
576794.3066,8848018.287,0,-0.203009792,-0.91665346,B,Horizontal,1,1,1
576864.3066,8848018.287,-1.064119437,-0.91016034,0,B,Horizontal,1,1,1
573644.3066,8847948.287,-1.167080013,-0.465029236,-0.91665346,B,Horizontal,1,1,1
573714.3066,8847948.287,-1.411706765,0.370371895,0,B,Horizontal,1,1,1
573784.3066,8847948.287,-1.206010273,1.035394962,0,B,Horizontal,1,1,1
573854.3066,8847948.287,-1.528966952,1.595688108,0,B,Horizontal,1,1,1
573924.3066,8847948.287,-0.942032953,1.391739288,-0.91665346,B,Horizontal,1,1,1
573994.3066,8847948.287,-1.069129852,0.66998408,-0.91665346,B,Horizontal,1,1,1
574064.3066,8847948.287,-0.516727378,0.545564469,-0.91665346,B,Horizontal,1,1,1
574134.3066,8847948.287,0,-0.004642629,-0.91665346,B,Horizontal,1,1,1
574204.3066,8847948.287,-1.446076861,-0.650356588,0,B,Horizontal,1,1,1
574274.3066,8847948.287,-1.488040039,-0.694035505,0,B,Horizontal,1,1,1
574344.3066,8847948.287,-1.528789901,-0.632282693,0,B,Horizontal,1,1,1
574414.3066,8847948.287,-1.488581605,-0.472557716,0,B,Horizontal,1,1,1
574484.3066,8847948.287,0,-0.213111591,0,B,Horizontal,1,1,1
574554.3066,8847948.287,-0.022311143,-0.018618884,0,B,Horizontal,1,1,1
574624.3066,8847948.287,-0.95615979,0.054001395,0,B,Horizontal,1,1,1
574694.3066,8847948.287,-0.976423879,0.108968768,0,B,Horizontal,1,1,1
574764.3066,8847948.287,0.035316532,0.189682604,-0.91665346,B,Horizontal,1,1,1
574834.3066,8847948.287,-0.332817384,0.223917135,-0.91665346,B,Horizontal,1,1,1
574904.3066,8847948.287,-0.52059645,0.240659561,-0.91665346,B,Horizontal,1,1,1
574974.3066,8847948.287,-0.259084073,0.181319919,-0.91665346,B,Horizontal,1,1,1
575044.3066,8847948.287,0,0.139318319,-0.91665346,B,Horizontal,1,1,1
575114.3066,8847948.287,-1.03127826,0.380280428,0,B,Horizontal,1,1,1
575184.3066,8847948.287,-0.551565393,0.387328908,-0.91665346,B,Horizontal,1,1,1
575254.3066,8847948.287,-0.680440234,0.309322163,-0.690682015,B,Horizontal,1,1,1
575324.3066,8847948.287,-1.247529709,0.336833257,-0.46471057,B,Horizontal,1,1,1
575394.3066,8847948.287,0,0.245175232,-0.238739124,B,Horizontal,1,1,1
575464.3066,8847948.287,-0.645684793,0.144407734,-0.012767729,B,Horizontal,1,1,1
575534.3066,8847948.287,-0.699656899,0.069135317,-0.012767729,B,Horizontal,1,1,1
575604.3066,8847948.287,-1.048092098,0.014043938,-0.183909249,B,Horizontal,1,1,1
575674.3066,8847948.287,-0.814373659,0.101630321,-0.327873252,B,Horizontal,1,1,1
575744.3066,8847948.287,-0.633361192,0.401363005,-0.428040471,B,Horizontal,1,1,1
575814.3066,8847948.287,0.138834483,1.040024666,-0.63733737,B,Horizontal,1,1,1
575884.3066,8847948.287,-0.592612818,1.565066885,-0.82305302,B,Horizontal,1,1,1
575954.3066,8847948.287,-0.694044847,1.693786893,-0.91665346,B,Horizontal,1,1,1
576024.3066,8847948.287,-0.96608354,1.72813642,-0.91665346,B,Horizontal,1,1,1
576094.3066,8847948.287,-1.41180273,2.191283215,-0.91665346,B,Horizontal,1,1,1
576164.3066,8847948.287,-0.975871898,2.640973234,-0.82305302,B,Horizontal,1,1,1
576234.3066,8847948.287,-0.954005429,2.795362468,-0.63733737,B,Horizontal,1,1,1
576304.3066,8847948.287,-1.103306532,2.710258824,-0.428040471,B,Horizontal,1,1,1
576374.3066,8847948.287,-1.184217079,2.270578167,-0.210920732,B,Horizontal,1,1,1
576444.3066,8847948.287,-1.319280502,0.911110155,0.009607898,B,Horizontal,1,1,1
576514.3066,8847948.287,-1.316085412,0.226148972,-0.012767729,B,Horizontal,1,1,1
576584.3066,8847948.287,-1.085713821,0.550809321,-0.238739124,B,Horizontal,1,1,1
576654.3066,8847948.287,-0.901806803,2.214464338,-0.46471057,B,Horizontal,1,1,1
576724.3066,8847948.287,-0.472101191,2.133161076,-0.690682015,B,Horizontal,1,1,1
576794.3066,8847948.287,0,-0.308077481,-0.91665346,B,Horizontal,1,1,1
573644.3066,8847878.287,0,-0.526678469,-0.91665346,B,Horizontal,1,1,1
573714.3066,8847878.287,-1.134285331,0.718722735,0,B,Horizontal,1,1,1
573784.3066,8847878.287,-1.071947408,1.306608408,0,B,Horizontal,1,1,1
573854.3066,8847878.287,-0.628909639,1.328391142,0,B,Horizontal,1,1,1
573924.3066,8847878.287,0,1.024213353,-0.91665346,B,Horizontal,1,1,1
573994.3066,8847878.287,-1.50220556,0.414148511,0,B,Horizontal,1,1,1
574064.3066,8847878.287,-0.892519096,0.394569553,0,B,Horizontal,1,1,1
574134.3066,8847878.287,-1.125152915,0.064532367,0,B,Horizontal,1,1,1
574204.3066,8847878.287,-1.508560777,-0.512049788,0,B,Horizontal,1,1,1
574274.3066,8847878.287,0,-0.621449856,0,B,Horizontal,1,1,1
574344.3066,8847878.287,0,-0.581233416,0,B,Horizontal,1,1,1
574414.3066,8847878.287,0,-0.457771947,0,B,Horizontal,1,1,1
574484.3066,8847878.287,-1.251037985,-0.243027567,0,B,Horizontal,1,1,1
574554.3066,8847878.287,0,-0.085738113,0,B,Horizontal,1,1,1
574624.3066,8847878.287,0,-0.041348481,0,B,Horizontal,1,1,1
574694.3066,8847878.287,-1.402810354,0.014671397,0,B,Horizontal,1,1,1
574764.3066,8847878.287,-1.215848101,0.170918662,0,B,Horizontal,1,1,1
574834.3066,8847878.287,-0.359272286,0.332868909,-0.91665346,B,Horizontal,1,1,1
574904.3066,8847878.287,0,0.429700395,0,B,Horizontal,1,1,1
574974.3066,8847878.287,-1.443387629,0.415323372,0,B,Horizontal,1,1,1
575044.3066,8847878.287,0.41949062,0.273367914,0,B,Horizontal,1,1,1
575114.3066,8847878.287,-0.933659511,0.081003878,0,B,Horizontal,1,1,1
575184.3066,8847878.287,-0.740671592,-0.113805,-0.91665346,B,Horizontal,1,1,1
575254.3066,8847878.287,-1.499719415,0.081460562,-0.690682015,B,Horizontal,1,1,1
575324.3066,8847878.287,-0.050631769,0.435432606,-0.46471057,B,Horizontal,1,1,1
575394.3066,8847878.287,0.086188024,0.634633699,-0.238739124,B,Horizontal,1,1,1
575464.3066,8847878.287,-1.026542534,0.694374453,-0.210920732,B,Horizontal,1,1,1
575534.3066,8847878.287,-1.221741351,0.754950169,-0.238739124,B,Horizontal,1,1,1
575604.3066,8847878.287,0.40163531,0.942505953,-0.327873252,B,Horizontal,1,1,1
575674.3066,8847878.287,0.039083689,1.211401452,-0.503481135,B,Horizontal,1,1,1
575744.3066,8847878.287,-1.406881026,1.525436603,-0.63733737,B,Horizontal,1,1,1
575814.3066,8847878.287,0.454714724,1.725433455,-0.690682015,B,Horizontal,1,1,1
575884.3066,8847878.287,0.126320441,1.548500804,-0.91665346,B,Horizontal,1,1,1
575954.3066,8847878.287,-1.338813328,1.363654587,0,B,Horizontal,1,1,1
576024.3066,8847878.287,0,1.272623678,0,B,Horizontal,1,1,1
576094.3066,8847878.287,0,1.287456009,0,B,Horizontal,1,1,1
576164.3066,8847878.287,-1.093007852,1.102129586,-0.91665346,B,Horizontal,1,1,1
576234.3066,8847878.287,-1.39868017,1.524786516,-0.690682015,B,Horizontal,1,1,1
576304.3066,8847878.287,-0.985721257,2.615959597,-0.46471057,B,Horizontal,1,1,1
576374.3066,8847878.287,-1.001353766,3.318203386,-0.238739124,B,Horizontal,1,1,1
576444.3066,8847878.287,-1.366953928,2.164011467,-0.012767729,B,Horizontal,1,1,1
576514.3066,8847878.287,-1.099861488,0.564747955,-0.012767729,B,Horizontal,1,1,1
576584.3066,8847878.287,-0.860960233,0.601693428,-0.238739124,B,Horizontal,1,1,1
576654.3066,8847878.287,-1.358144554,2.437876157,-0.46471057,B,Horizontal,1,1,1
576724.3066,8847878.287,-1.167094892,2.307863953,-0.690682015,B,Horizontal,1,1,1
576794.3066,8847878.287,0,-0.394655513,-0.91665346,B,Horizontal,1,1,1
573644.3066,8847808.287,-1.515315287,-0.33700237,-0.91665346,B,Horizontal,1,1,1
573714.3066,8847808.287,-0.703342225,1.053940741,0,B,Horizontal,1,1,1
573784.3066,8847808.287,0.109347779,1.465623908,0,B,Horizontal,1,1,1
573854.3066,8847808.287,-1.294105869,1.113383412,-0.91665346,B,Horizontal,1,1,1
573924.3066,8847808.287,0,0.688903597,0,B,Horizontal,1,1,1
573994.3066,8847808.287,0,0.327118815,0,B,Horizontal,1,1,1
574064.3066,8847808.287,0,0.22199576,0,B,Horizontal,1,1,1
574134.3066,8847808.287,-0.844517607,0.011390768,0,B,Horizontal,1,1,1
574204.3066,8847808.287,-1.38566399,-0.344088609,0,B,Horizontal,1,1,1
574274.3066,8847808.287,0,-0.500535329,0,B,Horizontal,1,1,1
574344.3066,8847808.287,0,-0.464057544,0,B,Horizontal,1,1,1
574414.3066,8847808.287,-1.511525255,-0.33580323,0,B,Horizontal,1,1,1
574484.3066,8847808.287,0,-0.173259501,-0.91665346,B,Horizontal,1,1,1
574554.3066,8847808.287,0,-0.175541546,-0.91665346,B,Horizontal,1,1,1
574624.3066,8847808.287,0,-0.185299319,0,B,Horizontal,1,1,1
574694.3066,8847808.287,0,-0.114888662,0,B,Horizontal,1,1,1
574764.3066,8847808.287,0,0.014419671,0,B,Horizontal,1,1,1
574834.3066,8847808.287,0,0.093710014,0,B,Horizontal,1,1,1
574904.3066,8847808.287,-1.528684266,0.167175365,0,B,Horizontal,1,1,1
574974.3066,8847808.287,-1.319258929,0.215721717,-0.91665346,B,Horizontal,1,1,1
575044.3066,8847808.287,-0.908194008,0.230732733,-0.91665346,B,Horizontal,1,1,1
575114.3066,8847808.287,-0.986563362,0.294173867,-0.91665346,B,Horizontal,1,1,1
575184.3066,8847808.287,-1.406079092,0.465532495,-0.82305302,B,Horizontal,1,1,1
575254.3066,8847808.287,-0.196277301,0.67191137,-0.63733737,B,Horizontal,1,1,1
575324.3066,8847808.287,-0.647297589,1.002875611,-0.428040471,B,Horizontal,1,1,1
575394.3066,8847808.287,-1.223186022,1.289831592,-0.327873252,B,Horizontal,1,1,1
575464.3066,8847808.287,-0.038683098,1.408178542,-0.428040471,B,Horizontal,1,1,1
575534.3066,8847808.287,-0.646851243,1.407823649,-0.46471057,B,Horizontal,1,1,1
575604.3066,8847808.287,-0.039450813,1.343856228,-0.503481135,B,Horizontal,1,1,1
575674.3066,8847808.287,-0.286257591,1.279157012,-0.63733737,B,Horizontal,1,1,1
575744.3066,8847808.287,-1.322878791,1.20948943,-0.82305302,B,Horizontal,1,1,1
575814.3066,8847808.287,-0.213123871,0.996881906,-0.91665346,B,Horizontal,1,1,1
575884.3066,8847808.287,0.402969883,0.635692326,-0.91665346,B,Horizontal,1,1,1
575954.3066,8847808.287,-0.213003357,0.635735106,0,B,Horizontal,1,1,1
576024.3066,8847808.287,-0.984407513,0.804854606,-0.91665346,B,Horizontal,1,1,1
576094.3066,8847808.287,-1.392121866,0.352787491,-0.91665346,B,Horizontal,1,1,1
576164.3066,8847808.287,-0.936862784,-0.332421291,-0.82305302,B,Horizontal,1,1,1
576234.3066,8847808.287,-1.179381669,0.171147005,-0.63733737,B,Horizontal,1,1,1
576304.3066,8847808.287,-1.271040218,1.306749815,-0.428040471,B,Horizontal,1,1,1
576374.3066,8847808.287,-1.08808466,3.086287888,-0.210920732,B,Horizontal,1,1,1
576444.3066,8847808.287,-0.877601484,2.95195149,0.009607898,B,Horizontal,1,1,1
576514.3066,8847808.287,-0.988780212,0.967715607,-0.012767729,B,Horizontal,1,1,1
576584.3066,8847808.287,-1.068112928,0.823718963,-0.238739124,B,Horizontal,1,1,1
576654.3066,8847808.287,-0.78655666,2.639821619,-0.46471057,B,Horizontal,1,1,1
576724.3066,8847808.287,-1.051833217,2.435142655,-0.690682015,B,Horizontal,1,1,1
576794.3066,8847808.287,-0.957936804,-0.150428663,-0.91665346,B,Horizontal,1,1,1
573644.3066,8847738.287,-1.507469276,0.001407473,-0.91665346,B,Horizontal,1,1,1
573714.3066,8847738.287,-1.07092974,1.500884052,0,B,Horizontal,1,1,1
573784.3066,8847738.287,-0.601564279,1.526170874,0,B,Horizontal,1,1,1
573854.3066,8847738.287,-0.77932735,0.862073693,-0.91665346,B,Horizontal,1,1,1
573924.3066,8847738.287,-1.234704714,0.488360788,0,B,Horizontal,1,1,1
573994.3066,8847738.287,0,0.342126804,0,B,Horizontal,1,1,1
574064.3066,8847738.287,0,0.238183013,0,B,Horizontal,1,1,1
574134.3066,8847738.287,-1.232853123,0.060832881,-0.91665346,B,Horizontal,1,1,1
574204.3066,8847738.287,0,-0.199371175,0,B,Horizontal,1,1,1
574274.3066,8847738.287,-1.40871997,-0.305394736,0,B,Horizontal,1,1,1
574344.3066,8847738.287,-1.522279207,-0.29504857,0,B,Horizontal,1,1,1
574414.3066,8847738.287,-1.379908364,-0.257814849,-0.91665346,B,Horizontal,1,1,1
574484.3066,8847738.287,0,-0.190220366,-0.91665346,B,Horizontal,1,1,1
574554.3066,8847738.287,-0.928501244,-0.223086907,0,B,Horizontal,1,1,1
574624.3066,8847738.287,0,-0.168048831,0,B,Horizontal,1,1,1
574694.3066,8847738.287,-1.432438773,-0.044821482,0,B,Horizontal,1,1,1
574764.3066,8847738.287,-0.967642774,-0.001052018,0,B,Horizontal,1,1,1
